"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"P2ry6"	0	0.492983957017625	0.647	0.228	0	"0"	"P2ry6"
"Trafd1"	0	0.491509029336565	0.648	0.271	0	"0"	"Trafd1"
"Akr1a1"	0	0.488675809374071	0.99	0.911	0	"0"	"Akr1a1"
"Igsf6"	0	0.483576850617471	0.813	0.39	0	"0"	"Igsf6"
"Lair1"	0	0.478190133385447	0.58	0.171	0	"0"	"Lair1"
"Gdi2"	0	0.476747665424134	0.964	0.887	0	"0"	"Gdi2"
"Abhd12"	0	0.476616252106009	0.745	0.341	0	"0"	"Abhd12"
"Neurl3"	0	0.471300060748289	0.632	0.247	0	"0"	"Neurl3"
"Cxcr4"	0	0.466943781370474	0.676	0.299	0	"0"	"Cxcr4"
"Mx1"	0	0.462831703646562	0.288	0.071	0	"0"	"Mx1"
"Gltp"	0	0.458242898763917	0.766	0.433	0	"0"	"Gltp"
"Cyp4f18"	0	0.457823393445589	0.636	0.255	0	"0"	"Cyp4f18"
"Rhog"	0	0.45297803890228	0.825	0.511	0	"0"	"Rhog"
"Plin2"	0	0.451699590447398	0.949	0.663	0	"0"	"Plin2"
"Ypel3"	0	0.446426640200765	0.786	0.503	0	"0"	"Ypel3"
"Rasa4"	0	0.446224083940071	0.581	0.203	0	"0"	"Rasa4"
"Plekho1"	0	0.444254177507749	0.731	0.327	0	"0"	"Plekho1"
"Tpd52"	0	0.4436493688851	0.944	0.57	0	"0"	"Tpd52"
"Limd2"	0	0.441443421302451	0.62	0.259	0	"0"	"Limd2"
"Vamp8"	0	0.441266554617756	0.918	0.68	0	"0"	"Vamp8"
"Evi2a"	0	0.439751291104238	0.684	0.307	0	"0"	"Evi2a"
"Blnk"	0	0.438796803002136	0.568	0.189	0	"0"	"Blnk"
"Gpsm3"	0	0.438637174490937	0.725	0.386	0	"0"	"Gpsm3"
"Cd48"	0	0.435623051144714	0.684	0.28	0	"0"	"Cd48"
"Samhd1"	0	0.430775372092588	0.757	0.5	0	"0"	"Samhd1"
"Acp5"	0	0.427932110448753	0.558	0.222	0	"0"	"Acp5"
"Hfe"	0	0.426694376084028	0.596	0.234	0	"0"	"Hfe"
"Gyg"	0	0.425956606156285	0.538	0.218	0	"0"	"Gyg"
"Cd52"	0	0.424748855591177	0.989	0.634	0	"0"	"Cd52"
"Lyn"	0	0.421226733995568	0.858	0.492	0	"0"	"Lyn"
"Lipa"	0	0.42115194752479	0.743	0.446	0	"0"	"Lipa"
"Slc29a3"	0	0.418307330969058	0.606	0.256	0	"0"	"Slc29a3"
"Il18bp"	0	0.41747782345674	0.37	0.074	0	"0"	"Il18bp"
"Scamp2"	0	0.41582148079983	0.748	0.471	0	"0"	"Scamp2"
"Tep1"	0	0.41331619028925	0.576	0.224	0	"0"	"Tep1"
"Rnf213"	0	0.411911792472907	0.566	0.264	0	"0"	"Rnf213"
"Clec4a2"	0	0.411883666548538	0.662	0.291	0	"0"	"Clec4a2"
"Rps29"	0	0.41056059966004	1	1	0	"0"	"Rps29"
"Gns"	0	0.410358778574821	0.732	0.419	0	"0"	"Gns"
"Pla2g15"	0	0.40967990289866	0.53	0.171	0	"0"	"Pla2g15"
"Itga4"	0	0.408823922669773	0.62	0.245	0	"0"	"Itga4"
"Ifi47"	0	0.40824647110834	0.352	0.114	0	"0"	"Ifi47"
"Ifi203"	0	0.407198952306508	0.753	0.535	0	"0"	"Ifi203"
"9930111J21Rik2"	0	0.40615481166425	0.451	0.141	0	"0"	"9930111J21Rik2"
"Tcirg1"	0	0.405324928447396	0.674	0.307	0	"0"	"Tcirg1"
"Itgb5"	0	0.404995054857522	0.713	0.481	0	"0"	"Itgb5"
"Dhrs3"	0	0.404165884064789	0.716	0.342	0	"0"	"Dhrs3"
"Ctsz"	0	0.402910691362501	0.994	0.924	0	"0"	"Ctsz"
"Spi1"	0	0.401922972393091	0.919	0.558	0	"0"	"Spi1"
"Arrb2"	0	0.401192956775752	0.613	0.244	0	"0"	"Arrb2"
"Gusb"	0	0.401091367780858	0.785	0.506	0	"0"	"Gusb"
"Cyth4"	0	0.401002411175296	0.674	0.302	0	"0"	"Cyth4"
"Rtp4"	0	0.398554503286481	0.508	0.227	0	"0"	"Rtp4"
"Sdc3"	0	0.390959506405481	0.627	0.304	0	"0"	"Sdc3"
"Rassf4"	0	0.390134045564907	0.664	0.28	0	"0"	"Rassf4"
"Arhgdib"	0	0.389225094813104	0.912	0.583	0	"0"	"Arhgdib"
"Ap1b1"	0	0.386310137697521	0.537	0.208	0	"0"	"Ap1b1"
"Arl11"	0	0.385676959588611	0.458	0.134	0	"0"	"Arl11"
"Cd93"	0	0.382989962973092	0.697	0.338	0	"0"	"Cd93"
"Wwp1"	0	0.382914654463708	0.601	0.29	0	"0"	"Wwp1"
"Coro1b"	0	0.377211121850223	0.695	0.386	0	"0"	"Coro1b"
"Ifi30"	0	0.376069916074053	0.957	0.76	0	"0"	"Ifi30"
"Atp6v0b"	0	0.373961106457246	0.978	0.849	0	"0"	"Atp6v0b"
"Apobec1"	0	0.373808283995273	0.609	0.262	0	"0"	"Apobec1"
"Oas3"	0	0.373115444331701	0.343	0.099	0	"0"	"Oas3"
"Adap2"	0	0.372683235732408	0.535	0.197	0	"0"	"Adap2"
"Cebpa"	0	0.371760204680806	0.527	0.224	0	"0"	"Cebpa"
"Tmem106a"	0	0.370143787846047	0.623	0.289	0	"0"	"Tmem106a"
"Mylip"	0	0.367975573702698	0.494	0.244	0	"0"	"Mylip"
"Cox7a2l"	0	0.366341582292475	0.926	0.788	0	"0"	"Cox7a2l"
"Tspan13"	0	0.365934001359672	0.42	0.175	0	"0"	"Tspan13"
"Mrc1"	0	0.365311101764243	0.56	0.257	0	"0"	"Mrc1"
"Ntpcr"	0	0.363518100547304	0.497	0.187	0	"0"	"Ntpcr"
"Ctla2b"	0	0.362734471326968	0.325	0.078	0	"0"	"Ctla2b"
"Zbp1"	0	0.360758730120615	0.452	0.197	0	"0"	"Zbp1"
"Arl4c"	0	0.36007229433507	0.837	0.549	0	"0"	"Arl4c"
"Glul"	0	0.358819154413856	0.695	0.429	0	"0"	"Glul"
"Lacc1"	0	0.35792351691719	0.487	0.177	0	"0"	"Lacc1"
"Gng2"	0	0.357637935446259	0.644	0.33	0	"0"	"Gng2"
"H2-T23"	0	0.355634479282588	0.75	0.502	0	"0"	"H2-T23"
"Tmem50a"	0	0.354790306878223	0.914	0.791	0	"0"	"Tmem50a"
"Bri3"	0	0.353066139482078	0.973	0.879	0	"0"	"Bri3"
"Psme1"	0	0.352342263200325	0.88	0.708	0	"0"	"Psme1"
"Scarb2"	0	0.351995428702102	0.658	0.381	0	"0"	"Scarb2"
"Phf11b"	0	0.351592832024435	0.391	0.156	0	"0"	"Phf11b"
"Erp29"	0	0.351547701792305	0.952	0.824	0	"0"	"Erp29"
"Psmb8"	0	0.350274428520032	0.858	0.604	0	"0"	"Psmb8"
"Sp140"	0	0.349174021027295	0.572	0.249	0	"0"	"Sp140"
"Adipor1"	0	0.348748658949418	0.736	0.495	0	"0"	"Adipor1"
"Sh3bgrl3"	0	0.34782501020161	0.996	0.896	0	"0"	"Sh3bgrl3"
"Hebp1"	0	0.347428899616482	0.462	0.207	0	"0"	"Hebp1"
"Slc43a2"	0	0.346909039662873	0.613	0.279	0	"0"	"Slc43a2"
"Sdcbp"	0	0.346895335806742	0.966	0.798	0	"0"	"Sdcbp"
"Arl6ip1"	0	0.341814356640893	0.907	0.733	0	"0"	"Arl6ip1"
"Gatm"	0	0.341610346567172	0.414	0.132	0	"0"	"Gatm"
"Hpse"	0	0.340723514013155	0.397	0.113	0	"0"	"Hpse"
"Mpp1"	0	0.34064242118984	0.643	0.339	0	"0"	"Mpp1"
"Ubl3"	0	0.340039564665942	0.818	0.633	0	"0"	"Ubl3"
"Cotl1"	0	0.339290049031433	0.947	0.676	0	"0"	"Cotl1"
"Gbp7"	0	0.338711875669488	0.398	0.181	0	"0"	"Gbp7"
"Acp2"	0	0.338497265309239	0.57	0.266	0	"0"	"Acp2"
"Fermt3"	0	0.338472915473878	0.604	0.271	0	"0"	"Fermt3"
"Tpp1"	0	0.338231882456637	0.637	0.335	0	"0"	"Tpp1"
"Gna12"	0	0.338001966415933	0.518	0.228	0	"0"	"Gna12"
"Sp110"	0	0.335703341145442	0.461	0.211	0	"0"	"Sp110"
"Necap2"	0	0.334325063782051	0.648	0.36	0	"0"	"Necap2"
"Trim25"	0	0.333538575333636	0.646	0.386	0	"0"	"Trim25"
"Dtx3l"	0	0.332391524287027	0.42	0.156	0	"0"	"Dtx3l"
"Gpr34"	0	0.332331153219967	0.35	0.075	0	"0"	"Gpr34"
"Inpp5d"	0	0.332272108069628	0.608	0.28	0	"0"	"Inpp5d"
"Fuca1"	0	0.331803670375349	0.773	0.59	0	"0"	"Fuca1"
"Lgals9"	0	0.331307744136689	0.603	0.352	0	"0"	"Lgals9"
"Rac2"	0	0.330709090926197	0.758	0.391	0	"0"	"Rac2"
"Tspo"	0	0.330244213321941	0.964	0.852	0	"0"	"Tspo"
"Clec4a1"	0	0.330152735068738	0.542	0.227	0	"0"	"Clec4a1"
"Ppfia4"	0	0.32741677985595	0.371	0.099	0	"0"	"Ppfia4"
"Gpx1"	0	0.32710535999858	0.982	0.887	0	"0"	"Gpx1"
"H2-DMa"	0	0.32609280308167	0.751	0.344	0	"0"	"H2-DMa"
"Pou2f2"	0	0.324945285626769	0.473	0.163	0	"0"	"Pou2f2"
"Mertk"	0	0.323206333054024	0.397	0.104	0	"0"	"Mertk"
"Nrros"	0	0.322313717793052	0.545	0.258	0	"0"	"Nrros"
"Cd86"	0	0.321234442184705	0.599	0.285	0	"0"	"Cd86"
"Il10ra"	0	0.319169362991648	0.478	0.186	0	"0"	"Il10ra"
"Nckap1l"	0	0.319123684534932	0.604	0.278	0	"0"	"Nckap1l"
"Aph1c"	0	0.31867019650186	0.476	0.185	0	"0"	"Aph1c"
"Camk1"	0	0.31861359046305	0.613	0.352	0	"0"	"Camk1"
"Fau"	0	0.318541663739617	1	1	0	"0"	"Fau"
"Gramd1b"	0	0.317898414209353	0.358	0.105	0	"0"	"Gramd1b"
"Hck"	0	0.315267030481808	0.549	0.237	0	"0"	"Hck"
"Cmtm7"	0	0.314362323642374	0.686	0.454	0	"0"	"Cmtm7"
"Runx3"	0	0.31281300625146	0.477	0.225	0	"0"	"Runx3"
"Ptpn6"	0	0.312509312391783	0.656	0.323	0	"0"	"Ptpn6"
"Pirb"	0	0.311553557391689	0.642	0.32	0	"0"	"Pirb"
"Cd84"	0	0.31091646296252	0.637	0.29	0	"0"	"Cd84"
"Myo1f"	0	0.310910546719034	0.547	0.239	0	"0"	"Myo1f"
"Cd37"	0	0.3104308188529	0.483	0.183	0	"0"	"Cd37"
"Cndp2"	0	0.30979718511873	0.74	0.485	0	"0"	"Cndp2"
"Arpc3"	0	0.309687762159461	0.995	0.915	0	"0"	"Arpc3"
"Dclre1c"	0	0.308684919248979	0.44	0.176	0	"0"	"Dclre1c"
"Sh3glb1"	0	0.306319616586202	0.983	0.941	0	"0"	"Sh3glb1"
"Pydc4"	0	0.305799931636013	0.285	0.066	0	"0"	"Pydc4"
"Myo5a"	0	0.305271772616035	0.613	0.347	0	"0"	"Myo5a"
"Tm6sf1"	0	0.304485361325135	0.661	0.341	0	"0"	"Tm6sf1"
"Efhd2"	0	0.304248261815021	0.931	0.657	0	"0"	"Efhd2"
"Fgd2"	0	0.303603068358776	0.412	0.12	0	"0"	"Fgd2"
"Tifab"	0	0.303583370604296	0.359	0.095	0	"0"	"Tifab"
"Plxnb2"	0	0.302652462267906	0.572	0.312	0	"0"	"Plxnb2"
"Znfx1"	0	0.301463362044046	0.376	0.156	0	"0"	"Znfx1"
"Tcn2"	0	0.300233257649058	0.554	0.295	0	"0"	"Tcn2"
"Ncf4"	0	0.300041783331091	0.674	0.334	0	"0"	"Ncf4"
"Rnpep"	0	0.298904884212097	0.581	0.301	0	"0"	"Rnpep"
"Crlf2"	0	0.295407678335296	0.663	0.389	0	"0"	"Crlf2"
"Abi3"	0	0.294925495702888	0.357	0.099	0	"0"	"Abi3"
"Oasl1"	0	0.294348505865831	0.266	0.087	0	"0"	"Oasl1"
"Mef2c"	0	0.294238650125073	0.664	0.374	0	"0"	"Mef2c"
"Daglb"	0	0.293508756827504	0.475	0.2	0	"0"	"Daglb"
"March1"	0	0.292877754360241	0.354	0.099	0	"0"	"March1"
"Susd3"	0	0.28958322002569	0.403	0.138	0	"0"	"Susd3"
"Pnpla2"	0	0.288950418492593	0.453	0.194	0	"0"	"Pnpla2"
"Ophn1"	0	0.288472225103169	0.442	0.181	0	"0"	"Ophn1"
"Tap1"	0	0.288390002805819	0.48	0.239	0	"0"	"Tap1"
"Dcxr"	0	0.287389223804545	0.412	0.151	0	"0"	"Dcxr"
"Timp2"	0	0.287085595227315	0.963	0.79	0	"0"	"Timp2"
"Pfdn5"	0	0.282391202074356	0.983	0.954	0	"0"	"Pfdn5"
"Slc11a1"	0	0.282151370623011	0.597	0.275	0	"0"	"Slc11a1"
"Evl"	0	0.28059414685759	0.484	0.227	0	"0"	"Evl"
"Abcc3"	0	0.280370643405011	0.355	0.108	0	"0"	"Abcc3"
"Entpd1"	0	0.278627912106785	0.597	0.273	0	"0"	"Entpd1"
"Fth1"	0	0.278168998796888	1	1	0	"0"	"Fth1"
"Fabp5"	0	0.277849948359612	0.864	0.544	0	"0"	"Fabp5"
"Cyp27a1"	0	0.275724752797716	0.371	0.121	0	"0"	"Cyp27a1"
"Pip4k2a"	0	0.275252621193384	0.555	0.291	0	"0"	"Pip4k2a"
"Ninj1"	0	0.274006231009099	0.844	0.557	0	"0"	"Ninj1"
"Psmb9"	0	0.273828723132912	0.519	0.256	0	"0"	"Psmb9"
"Bin2"	0	0.272606513680133	0.387	0.142	0	"0"	"Bin2"
"Arhgap15"	0	0.272133552278849	0.415	0.153	0	"0"	"Arhgap15"
"Glipr1"	0	0.266036625983656	0.431	0.196	0	"0"	"Glipr1"
"Il6ra"	0	0.264352020301163	0.539	0.283	0	"0"	"Il6ra"
"Ldhb"	0	0.264061360288937	0.293	0.103	0	"0"	"Ldhb"
"Tmem51"	0	0.26369031698843	0.376	0.132	0	"0"	"Tmem51"
"Ppt2"	0	0.263581532213021	0.42	0.181	0	"0"	"Ppt2"
"Frmd4b"	0	0.263578904488573	0.449	0.194	0	"0"	"Frmd4b"
"Pf4"	0	0.26280481787152	0.824	0.422	0	"0"	"Pf4"
"Clic1"	0	0.262173468939808	0.979	0.895	0	"0"	"Clic1"
"Dnase2a"	0	0.261263608917612	0.503	0.254	0	"0"	"Dnase2a"
"Ms4a14"	0	0.261120267577737	0.296	0.07	0	"0"	"Ms4a14"
"Gnai2"	0	0.260726443293442	0.997	0.962	0	"0"	"Gnai2"
"Stard3"	0	0.258217862200692	0.408	0.188	0	"0"	"Stard3"
"Prex1"	0	0.256956589827734	0.455	0.206	0	"0"	"Prex1"
"Ramp1"	0	0.256394443108479	0.528	0.268	0	"0"	"Ramp1"
"Milr1"	0	0.256207515038291	0.415	0.175	0	"0"	"Milr1"
"Tmem263"	0	-0.34134824533326	0.019	0.253	0	"0"	"Tmem263"
"Eif4g2"	0	-0.346185254436478	0.756	0.896	0	"0"	"Eif4g2"
"Ryk"	0	-0.346535539992778	0.009	0.255	0	"0"	"Ryk"
"Snrpf"	0	-0.360762139946737	0.37	0.633	0	"0"	"Snrpf"
"Cnbp"	0	-0.380199773213573	0.605	0.814	0	"0"	"Cnbp"
"Srsf3"	0	-0.381161648743686	0.605	0.826	0	"0"	"Srsf3"
"Dnajc3"	0	-0.385973714787286	0.462	0.692	0	"0"	"Dnajc3"
"Rpn1"	0	-0.386826127331754	0.316	0.585	0	"0"	"Rpn1"
"Sar1a"	0	-0.388638001871427	0.332	0.619	0	"0"	"Sar1a"
"Krtcap2"	0	-0.39437338626005	0.529	0.746	0	"0"	"Krtcap2"
"Ppp1r2"	0	-0.39711644927887	0.346	0.615	0	"0"	"Ppp1r2"
"Arl1"	0	-0.397905975409879	0.448	0.687	0	"0"	"Arl1"
"Flna"	0	-0.397907920417745	0.3	0.568	0	"0"	"Flna"
"Fkbp1a"	0	-0.410827834829646	0.516	0.763	0	"0"	"Fkbp1a"
"Oat"	0	-0.412868589520138	0.219	0.503	0	"0"	"Oat"
"Zeb1"	0	-0.41589033134074	0.029	0.292	0	"0"	"Zeb1"
"Fus"	0	-0.416853310967045	0.501	0.761	0	"0"	"Fus"
"Ranbp1"	0	-0.417653887464337	0.347	0.629	0	"0"	"Ranbp1"
"Uqcc2"	0	-0.421019866293281	0.343	0.608	0	"0"	"Uqcc2"
"Tmed2"	0	-0.422439784189024	0.605	0.84	0	"0"	"Tmed2"
"Ppib"	0	-0.4250539861579	0.913	0.945	0	"0"	"Ppib"
"Ssr2"	0	-0.427132027285082	0.403	0.661	0	"0"	"Ssr2"
"Auts2"	0	-0.434866687995196	0.005	0.259	0	"0"	"Auts2"
"Arf4"	0	-0.435748589418706	0.622	0.805	0	"0"	"Arf4"
"Eif5a"	0	-0.437852216222821	0.853	0.944	0	"0"	"Eif5a"
"Cnn3"	0	-0.440158191414947	0.024	0.276	0	"0"	"Cnn3"
"Mxra7"	0	-0.441857924334945	0.013	0.275	0	"0"	"Mxra7"
"Myl12a"	0	-0.442481435094518	0.727	0.896	0	"0"	"Myl12a"
"mt-Cytb"	0	-0.455155706322862	0.997	0.99	0	"0"	"mt-Cytb"
"Sept7"	0	-0.456746334547241	0.621	0.85	0	"0"	"Sept7"
"mt-Nd2"	0	-0.462407562787414	0.991	0.988	0	"0"	"mt-Nd2"
